Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
White,21,13,FUL,BHA,0,DEF,4.4,1.20%,1.2,1058,0,0,2,21,0,0,0,2,0,0,0,167,185.6,57.9,10,25.5,1.2,0,0.3,5.2,1.9,58438,89483,-1,1,12,0,0.05,0.05,0.19,2.97,2.79,0,0,0.02,0.02,0.02,0.25,0.24,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,6
Ryan,21,13,FUL,BHA,0,GKP,4.4,12.70%,2,990,0,0,2,19,0,0,0,1,0,16,0,161,132.4,0.3,0,13.2,2,0,0.5,5.7,2.3,393705,675105,-1,1,11,0,0,0,0,1.23,1.23,0,0,0,0,0,0.11,0.11,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,0
Webster,21,13,FUL,BHA,0,DEF,4.4,1.70%,1.2,990,0,0,2,18,0,0,0,1,0,0,0,143,137,40.6,111,28.9,1.2,0,0.3,5.2,2.1,56737,131182,-1,1,11,0,0.5,0.5,0.07,2.49,2.41,0.05,0.05,0.01,0.05,0.05,0.23,0.22,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,6
Bissouma,21,13,FUL,BHA,0,MID,4.5,3.20%,1.5,969,1,0,2,18,0,0,0,4,1,0,2,140,160.4,59.5,87,30.4,1.5,0,0.3,5.3,2.2,257986,320037,0,0,11,1,0.43,0.43,0.1,3.5,3.25,0.04,0.04,0.01,0.05,0.05,0.32,0.3,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,3
March,21,13,FUL,BHA,0,MID,5,1.30%,3.8,930,2,1,2,19,0,0,0,0,0,0,4,170,230.4,203.4,169,60.3,3.8,1,0.8,8.2,3.7,197953,114629,0,0,11,2,1.24,1.24,0.97,4.23,2.35,0.12,0.12,0.09,0.21,0.21,0.4,0.22,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,3
Maupay,21,13,FUL,BHA,0,FWD,6.1,2.20%,1,849,4,1,2,17,0,0,1,0,0,0,5,136,197.4,113.9,432,74,1,1,0.2,6.9,3.8,615396,632895,-4,4,11,2,6.4,4.12,0.93,6.48,1.97,0.68,0.44,0.1,0.78,0.53,0.69,0.21,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,0
Dunk,21,13,FUL,BHA,0,DEF,4.8,2.50%,1.5,810,0,0,1,18,1,0,0,2,1,0,2,121,130.6,19.8,50,20.1,1.5,0,0.3,2.3,1.2,68932,459831,-2,2,9,0,0.8,0.8,0.01,2.06,2.06,0.09,0.09,0,0.09,0.09,0.23,0.23,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,6
Lamptey,21,13,FUL,BHA,0,DEF,4.8,11.10%,0,810,1,3,1,15,0,0,0,2,1,0,2,134,147.8,160.5,154,46.3,0,0,0,6,2.9,1162172,568440,3,-3,10,1,0.7,0.7,0.81,4.57,3.69,0.08,0.08,0.09,0.17,0.17,0.5,0.4,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,6
Trossard,21,13,FUL,BHA,0,MID,5.9,0.80%,0.8,661,1,2,2,14,0,0,0,1,0,0,1,87,91.8,167.6,159,41.6,0.8,0,0.1,5.1,3.3,249609,248202,-1,1,9,1,1.38,1.38,1.72,2.84,1.1,0.19,0.19,0.23,0.42,0.42,0.38,0.15,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,3
Veltman,21,13,FUL,BHA,0,DEF,4.3,0.50%,1,622,0,0,1,12,0,0,0,1,0,0,3,112,147,62.1,6,21.7,1,1,0.2,3.7,2,38172,31213,-2,2,8,0,0,0,0.14,1.87,1.73,0,0,0.02,0.02,0.02,0.27,0.25,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,1
Groß,21,13,FUL,BHA,0,MID,5.8,0.90%,6.2,612,2,2,1,11,0,0,0,1,0,0,6,158,196,278,116,59,6.2,0,1.1,6.7,3.5,63106,15333,-2,2,11,0,1.96,0.43,1.41,2.54,1.36,0.29,0.07,0.21,0.5,0.28,0.38,0.2,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,1
Lallana,21,13,FUL,BHA,0,MID,6.2,0.30%,1.2,523,0,1,2,7,0,0,0,0,0,0,0,84,60.8,142,101,30.1,1.2,0,0.2,3.2,2,11731,77731,-3,3,10,0,0.37,0.37,1.33,2.94,1.35,0.06,0.06,0.23,0.29,0.29,0.5,0.23,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,3
Burn,21,13,FUL,BHA,0,DEF,4.3,0.40%,0.2,483,0,0,1,7,0,0,0,2,0,0,0,66,54.6,41.7,29,12.6,0.2,0,0,2.8,1.7,9392,37995,-2,2,7,0,0.13,0.13,0.13,0.75,0.66,0.02,0.02,0.02,0.05,0.05,0.14,0.12,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,0
Connolly,21,13,FUL,BHA,0,FWD,5.3,0.50%,1.2,441,1,1,1,9,0,0,0,0,0,0,2,52,59.8,47.4,133,23.9,1.2,0,0.2,4.3,2.6,71161,84703,-2,2,9,1,1.55,1.55,0.13,1.68,0.03,0.31,0.31,0.03,0.34,0.34,0.34,0.01,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,0
Welbeck,21,13,FUL,BHA,0,FWD,5.5,1.10%,5.2,424,1,2,1,7,0,0,0,0,0,0,3,84,73.4,72.3,171,31.7,5.2,1,0.9,4.4,4,99371,23428,0,0,6,1,1.48,1.48,1.46,3.08,0.14,0.31,0.31,0.31,0.62,0.62,0.65,0.03,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,2
Alzate,21,13,FUL,BHA,0,MID,4.4,0.60%,0.2,385,0,0,1,11,0,0,0,1,0,0,0,60,51.2,100.6,23,17.5,0.2,0,0,2.3,1.7,114439,102482,-1,1,6,0,0.16,0.16,0.81,2.17,1.76,0.04,0.04,0.19,0.22,0.22,0.5,0.41,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,3
Jahanbakhsh,21,13,FUL,BHA,0,MID,5.4,0.00%,0.8,118,0,1,0,4,0,0,0,1,0,0,0,49,45.4,60,87,19.2,0.8,0,0.1,1.7,1.3,1384,3767,-1,1,7,0,0.48,0.48,1.21,1.84,0.73,0.39,0.39,0.98,1.37,1.37,1.49,0.59,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,1
Mac Allister,21,13,FUL,BHA,0,MID,5.3,0.00%,0.2,61,1,0,0,1,0,0,0,0,0,0,3,32,45.4,3,15,6.3,0.2,0,0,2.3,3,2475,5140,-2,2,4,1,0.07,0.07,0,0.05,0,0.12,0.12,0,0.12,0.12,0.09,0,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,0
Molumby,21,13,FUL,BHA,0,MID,4.5,0.00%,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.2,0,0,0.2,1,1734,1242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,2,4,6,15,21,10,17.65,13.84,14.1,10.3,3.55,9.72,11.32,78,58,19.08,18,1,1.833333333,0.666666667,1.249166667,0.931666667,1.795,1.541666667,-0.61,1.296666667,0.864166667,4.5,7.416666667,1.091666667,0
Felipe Anderson,21,13,CRY,WHU,1,MID,6.1,0.10%,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.4,0.4,2,0.5,0,0,0,0.3,1,4655,34489,-4,4,2,0,0,0,0,0.05,0.05,0,0,0,0,0,2.27,2.27,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Fabianski,21,13,CRY,WHU,1,GKP,5.1,4.80%,4.2,1080,0,0,4,15,0,1,0,1,0,39,8,242,287.8,0,0,28.9,4.2,1,0.8,11.4,4.8,308796,116230,1,-1,12,0,0,0,0,0.16,0.16,0,0,0,0,0,0.01,0.01,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Cresswell,21,13,CRY,WHU,1,DEF,5.2,11.30%,3.8,1080,0,4,4,15,0,0,0,0,0,0,6,273,298,350.1,16,66.5,3.8,1,0.7,10.2,4.4,980071,287966,2,-2,12,0,0.26,0.26,2.06,3.76,3.13,0.02,0.02,0.17,0.19,0.19,0.31,0.26,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Rice,21,13,CRY,WHU,1,MID,4.8,2.60%,3,1080,0,1,4,15,0,0,0,1,0,0,0,182,189.2,148.8,75,41.5,3,0,0.6,6.2,2.5,102886,255732,-2,2,12,0,0.37,0.37,1.22,3.41,2.84,0.03,0.03,0.1,0.13,0.13,0.28,0.24,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Soucek,21,13,CRY,WHU,1,MID,5,6.20%,5.5,1080,3,1,4,15,0,0,0,1,0,0,4,149,231,78.8,316,62.5,5.5,2,1.1,9.8,4.1,443861,366162,0,0,12,3,3.44,3.44,0.39,4.25,1.75,0.29,0.29,0.03,0.32,0.32,0.35,0.15,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Ogbonna,21,13,CRY,WHU,1,DEF,4.9,1.30%,6.8,1052,2,0,4,15,0,0,0,2,0,0,4,201,258.4,48.7,103,41,6.8,2,1.4,10,4.1,87075,32499,-1,1,12,2,0.82,0.82,0.43,2.46,2.24,0.07,0.07,0.04,0.11,0.11,0.21,0.19,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Fornals,21,13,CRY,WHU,1,MID,6.4,1.70%,2.8,989,2,4,4,13,0,0,0,2,0,0,5,140,153.6,109.5,224,48.7,2.8,0,0.4,8.3,4.4,247799,149338,-1,1,12,2,3.05,3.05,1.07,6.62,2.56,0.27,0.27,0.1,0.37,0.37,0.6,0.23,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,1
Bowen,21,13,CRY,WHU,1,MID,6.4,4.20%,5.8,988,4,2,4,13,0,0,0,0,0,0,5,186,222.6,225.7,386,83.5,5.8,2,0.9,9.2,4.9,421671,240064,-1,1,12,4,3.55,3.55,1.6,6.32,2.17,0.32,0.32,0.14,0.46,0.46,0.57,0.19,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Balbuena,21,13,CRY,WHU,1,DEF,4.4,2.20%,2.8,900,1,0,4,11,0,0,0,1,0,0,0,159,199.8,6.6,73,28,2.8,0,0.6,8.6,3.8,199772,61283,-1,1,10,1,1.09,1.09,0,2.12,1.9,0.11,0.11,0,0.11,0.11,0.21,0.19,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Masuaku,21,13,CRY,WHU,1,DEF,4.5,1.90%,2.2,850,0,1,4,12,0,0,0,1,0,0,4,179,142.6,172.1,60,37.5,2.2,1,0.5,8.2,3.7,220172,119834,0,0,10,0,0.43,0.43,2.38,4,1.66,0.05,0.05,0.25,0.3,0.3,0.42,0.17,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Haller,21,13,CRY,WHU,1,FWD,6.1,0.40%,3.5,528,2,0,2,6,0,0,0,0,0,0,3,87,124,97.8,280,50.2,3.5,0,0.6,4.4,2.5,31241,50779,-4,4,11,2,1.97,1.97,0.98,3.06,0.66,0.34,0.34,0.17,0.51,0.51,0.53,0.11,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,7
Antonio,21,13,CRY,WHU,1,FWD,6.2,1.80%,0.2,526,3,0,2,9,0,0,0,1,0,0,5,78,134,74.3,318,52.4,0.2,0,0,4.5,4,147277,725900,-3,3,7,3,2.96,2.96,0.34,3.67,0.63,0.5,0.5,0.06,0.55,0.55,0.62,0.11,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Fredericks,21,13,CRY,WHU,1,DEF,4.2,0.20%,0,228,0,1,0,4,0,0,0,2,0,0,0,43,60.4,109.8,6,17.7,0,0,0,1,1.3,10901,42583,-3,3,3,0,0,0,1.1,0.54,0.14,0,0,0.43,0.43,0.43,0.21,0.05,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Diop,21,13,CRY,WHU,1,DEF,4.4,0.50%,0,207,0,0,0,4,0,0,0,1,0,0,0,25,45.2,1.6,0,4.7,0,0,0,0.5,0.7,10788,85299,-1,1,3,0,0,0,0,0.03,0.03,0,0,0,0,0,0.01,0.01,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Benrahma,21,13,CRY,WHU,1,MID,6,0.30%,1.8,162,0,2,0,2,0,0,0,0,0,0,0,35,43.8,48.1,104,19.6,1.8,0,0.3,2,2.4,34857,16970,0,0,5,0,0.42,0.42,0.58,1.05,0.26,0.23,0.23,0.33,0.56,0.56,0.59,0.15,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,2
Yarmolenko,21,13,CRY,WHU,1,MID,5.6,0.10%,0,97,0,0,0,3,0,0,0,1,0,0,0,8,5.4,18.5,29,5.1,0,0,0,0.7,0.8,3410,15436,-4,4,5,0,0.11,0.11,0.03,0.17,0.05,0.11,0.11,0.03,0.14,0.14,0.17,0.05,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,1
Noble,21,13,CRY,WHU,1,MID,4.7,0.40%,0.5,88,0,0,0,1,0,0,0,1,0,0,0,18,7.4,13.8,0,2.1,0.5,0,0.1,1.3,1,8176,124399,-3,3,6,0,0,0,0.01,0.23,0.23,0,0,0.01,0.01,0.01,0.24,0.24,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Lanzini,21,13,CRY,WHU,1,MID,6.4,0.10%,0.5,61,1,0,0,1,0,0,0,1,0,0,0,28,48.8,12.9,16,7.9,0.5,0,0.1,1.4,1.8,8849,9328,-1,1,5,1,0.02,0.02,0.04,0.14,0.14,0.04,0.04,0.06,0.1,0.1,0.22,0.22,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,1
Johnson,21,13,CRY,WHU,1,DEF,3.9,2.30%,0.5,51,0,0,0,0,0,0,0,0,0,0,0,10,5.4,1.8,0,0.7,0.5,0,0.1,0.8,1,106584,135307,-1,1,3,0,0,0,0,0.02,0.02,0,0,0,0,0,0.03,0.03,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,0
Snodgrass,21,13,CRY,WHU,1,MID,5.7,0.10%,0.2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0.3,0,0,0.2,0,0,0.4,1,1280,8101,-3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,2,4,20,15,20,18.47,18.47,16.35,13.3,5.17,17.88,11.83,52,92,17.15,11,1.5,1.416666667,1.416666667,1.24,1.113333333,1.375,1.184166667,-0.070833333,1.316666667,0.615833333,6.333333333,6.833333333,1.305833333,1
Guaita,21,13,WHU,CRY,0,GKP,4.9,3.40%,2.8,1080,0,0,1,17,0,0,0,2,0,38,3,183,266.6,0,0,26.6,2.8,1,0.6,6.5,2.7,320429,298026,-1,1,12,0,0,0,0,1.09,1.09,0,0,0,0,0,0.09,0.09,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,2
Kouyaté,21,13,WHU,CRY,0,MID,5,0.50%,2,1080,1,0,1,17,0,0,0,0,0,0,2,159,217.8,52.5,114,38.5,2,0,0.4,6.4,2.7,71955,61551,0,0,12,1,0.82,0.82,0.69,2.73,2.59,0.07,0.07,0.06,0.13,0.13,0.23,0.22,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,2
Zaha,21,13,WHU,CRY,0,MID,7.5,20.40%,5,890,7,3,1,14,0,0,0,2,0,0,11,191,308,171.5,475,95.6,5,3,0.7,9.9,7.4,2978617,2319336,5,-5,10,5,5.31,3.79,2.18,6.48,1.01,0.54,0.38,0.22,0.76,0.6,0.65,0.1,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,2
McArthur,21,13,WHU,CRY,0,MID,5.3,0.10%,2.8,851,0,1,2,10,0,0,0,3,0,0,0,112,160.4,122.6,36,31.9,2.8,0,0.5,4.2,2.2,4467,13433,-2,2,10,0,0.14,0.14,1.26,2.36,1.49,0.01,0.01,0.13,0.15,0.15,0.25,0.16,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,2
Townsend,21,13,WHU,CRY,0,MID,5.8,1.80%,1.5,838,1,2,2,13,0,0,0,0,0,0,4,142,207.6,274.7,101,58.4,1.5,0,0.3,6.6,3.5,375953,341652,-2,2,11,1,0.65,0.65,1.87,3.08,1.42,0.07,0.07,0.2,0.27,0.27,0.33,0.15,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,4
Schlupp,21,13,WHU,CRY,0,MID,5.4,0.10%,3.2,675,1,1,4,6,0,0,0,2,0,0,3,88,145.2,116.6,186,44.8,3.2,1,0.6,5.7,3.1,10634,13750,-1,1,10,1,1.67,1.67,1.16,2.95,2.3,0.22,0.22,0.15,0.37,0.37,0.38,0.3,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,1
Eze,21,13,WHU,CRY,0,MID,5.8,0.90%,4,675,1,3,0,14,0,0,0,0,0,0,5,141,168.2,215.2,130,51.4,4,1,0.7,6.4,3.4,85271,66467,-2,2,11,1,1.14,1.14,1.31,2.82,1.49,0.15,0.15,0.18,0.33,0.33,0.38,0.2,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,2
Clyne,21,13,WHU,CRY,0,DEF,4.5,0.30%,2.5,611,0,1,1,8,0,0,0,0,0,0,0,106,91.4,43.1,29,16.5,2.5,0,0.6,4.2,2.7,37863,14566,0,0,7,0,0.05,0.05,0.16,1.68,1.63,0.01,0.01,0.02,0.03,0.03,0.25,0.24,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,0
Ayew,21,13,WHU,CRY,0,FWD,5.7,1.70%,1.2,600,1,1,2,9,0,0,0,0,0,0,2,67,75.8,39.4,134,25,1.2,0,0.2,4.4,2.8,117956,445498,-3,3,9,1,0.96,0.96,0.09,1.59,0.68,0.14,0.14,0.01,0.15,0.15,0.23,0.1,11,12,5,2,5,18,17,17,14.88,13.36,16.5,14.21,-0.85,15.8,7.39,76,82,15.67,6,1.666666667,1.25,1.666666667,1.539166667,1.539166667,1.3625,1.108333333,0.430833333,1.49,0.985833333,4.333333333,7.666666667,1.429166667,1
