Player,Season,Gameweek,Opponent,Team,Home,Role,Cost,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Richarlison,21,20,LEI,EVE,1.0,FWD,7.8,4.1%,1.0,50.0,1010.0,2.0,5.0,3.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,176.0,243.4,153.4,430.0,82.6,1.0,0.0,0.1,6.4,3.8,648508.0,1077172.0,-2.0,2.0,13,1.0,3.51,2.75,2.31,7.33,2.94,0.31,0.24,0.21,0.52,0.45,0.65,0.26,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
André Gomes,21,20,LEI,EVE,1.0,MID,5.3,0.2%,2.0,20.0,570.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,65.6,97.9,34.0,19.4,2.0,0.0,0.4,3.8,1.7,22203.0,40875.0,-2.0,2.0,12,0.0,0.13,0.13,0.23,1.72,1.42,0.02,0.02,0.04,0.06,0.06,0.27,0.22,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Bernard,21,20,LEI,EVE,1.0,MID,5.7,0.1%,1.0,13.0,271.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,44.0,78.0,88.4,61.0,22.8,1.0,0.0,0.2,2.3,2.2,10552.0,18463.0,-3.0,3.0,6,1.0,0.16,0.16,0.34,0.83,0.4,0.05,0.05,0.11,0.17,0.17,0.28,0.13,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Doucouré,21,20,LEI,EVE,1.0,MID,5.3,0.8%,3.0,45.0,1448.0,1.0,2.0,4.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,255.0,265.6,188.8,202.0,65.6,3.0,1.0,0.6,8.5,2.6,111791.0,230770.0,-2.0,2.0,17,1.0,1.49,1.49,1.31,6.43,4.67,0.09,0.09,0.08,0.17,0.17,0.4,0.29,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Keane,21,20,LEI,EVE,1.0,DEF,5.1,5.2%,6.3,65.0,1415.0,3.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,315.0,412.8,38.6,159.0,61.1,6.3,2.0,1.2,12.7,4.1,713602.0,517850.0,1.0,-1.0,16,3.0,1.32,1.32,0.38,3.76,3.61,0.08,0.08,0.02,0.11,0.11,0.24,0.23,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Calvert-Lewin,21,20,LEI,EVE,1.0,FWD,7.6,26.5%,1.0,95.0,1405.0,11.0,4.0,5.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,339.0,457.8,145.7,772.0,137.3,1.0,2.0,0.1,12.5,5.9,5127661.0,4268993.0,6.0,-6.0,16,11.0,10.52,10.52,0.57,10.93,2.63,0.67,0.67,0.04,0.71,0.71,0.7,0.17,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Pickford,21,20,LEI,EVE,1.0,GKP,4.8,5.6%,3.3,46.0,1350.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,42.0,3.0,251.0,322.8,10.0,0.0,33.3,3.3,0.0,0.7,9.6,3.1,542217.0,669905.0,-2.0,2.0,15,0.0,0.0,0.0,0.02,2.06,2.04,0.0,0.0,0.0,0.0,0.0,0.14,0.14,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,3.0
Mina,21,20,LEI,EVE,1.0,DEF,5.6,3.2%,3.7,56.0,1350.0,2.0,0.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,281.0,360.0,21.0,154.0,53.7,3.7,1.0,0.7,10.0,3.7,370360.0,269750.0,1.0,-1.0,15,2.0,0.95,0.95,0.02,3.41,3.4,0.06,0.06,0.0,0.06,0.06,0.23,0.23,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Godfrey,21,20,LEI,EVE,1.0,DEF,5.0,0.2%,2.7,29.0,959.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,167.0,166.4,37.8,19.0,22.4,2.7,0.0,0.5,5.8,2.6,37651.0,23980.0,0.0,0.0,11,0.0,0.08,0.08,0.03,2.37,2.37,0.01,0.01,0.0,0.01,0.01,0.22,0.22,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Rodríguez,21,20,LEI,EVE,1.0,MID,7.7,8.5%,1.0,52.0,952.0,3.0,3.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,254.0,292.2,390.7,236.0,92.1,1.0,1.0,0.1,6.8,4.3,3273539.0,3633583.0,2.0,-2.0,12,3.0,2.21,2.21,4.06,8.44,5.17,0.2,0.2,0.38,0.58,0.58,0.78,0.48,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,8.0
Sigurdsson,21,20,LEI,EVE,1.0,MID,6.8,1.6%,5.3,53.0,895.0,2.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,183.0,209.2,310.8,156.0,67.6,5.3,2.0,0.8,7.8,3.3,171486.0,172957.0,-2.0,2.0,16,1.0,1.97,1.21,1.67,2.52,1.12,0.2,0.12,0.17,0.37,0.29,0.25,0.11,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,1.0
Iwobi,21,20,LEI,EVE,1.0,MID,5.9,0.3%,3.7,43.0,865.0,1.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0,208.6,173.3,181.0,56.3,3.7,1.0,0.6,7.3,2.9,30541.0,31625.0,-1.0,1.0,15,1.0,0.56,0.56,1.85,5.45,3.26,0.06,0.06,0.19,0.25,0.25,0.57,0.34,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,1.0
Digne,21,20,LEI,EVE,1.0,DEF,6.0,5.0%,1.7,39.0,791.0,0.0,6.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,192.0,223.0,246.7,46.0,51.7,1.7,1.0,0.3,6.5,4.3,1287684.0,1664947.0,0.0,0.0,9,0.0,0.14,0.14,2.33,3.6,1.85,0.02,0.02,0.26,0.28,0.28,0.41,0.21,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Holgate,21,20,LEI,EVE,1.0,DEF,4.8,1.1%,3.3,34.0,711.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,157.0,182.0,53.2,61.0,29.6,3.3,1.0,0.7,7.1,4.2,158525.0,90389.0,-2.0,2.0,8,1.0,1.28,1.28,0.13,0.98,0.96,0.16,0.16,0.02,0.18,0.18,0.12,0.12,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Coleman,21,20,LEI,EVE,1.0,DEF,4.8,0.6%,1.3,21.0,572.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,130.8,64.2,57.0,25.3,1.3,0.0,0.3,4.4,2.1,200037.0,240381.0,-2.0,2.0,10,0.0,0.11,0.11,0.6,2.48,2.38,0.02,0.02,0.09,0.11,0.11,0.39,0.37,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,1.0
Davies,21,20,LEI,EVE,1.0,MID,5.2,0.1%,2.0,17.0,488.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,75.6,44.6,1.0,12.2,2.0,0.0,0.4,3.3,1.7,4515.0,10075.0,-3.0,3.0,10,0.0,0.02,0.02,0.36,1.14,0.76,0.0,0.0,0.07,0.07,0.07,0.21,0.14,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,2.0
Delph,21,20,LEI,EVE,1.0,MID,4.9,0.0%,0.0,6.0,211.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.2,18.6,1.0,4.6,0.0,0.0,0.0,1.2,1.2,2248.0,4865.0,-1.0,1.0,5,0.0,0.01,0.01,0.03,1.03,0.99,0.01,0.01,0.01,0.02,0.02,0.45,0.43,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Olsen,21,20,LEI,EVE,1.0,GKP,4.5,0.1%,0.0,7.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,35.8,0.0,0.0,3.6,0.0,0.0,0.0,1.6,3.5,7064.0,5461.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Gordon,21,20,LEI,EVE,1.0,MID,4.3,0.8%,0.3,3.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.4,12.7,4.0,3.1,0.3,0.0,0.1,0.7,1.0,111363.0,114923.0,-2.0,2.0,3,0.0,0.0,0.0,0.02,0.19,0.19,0.0,0.0,0.02,0.02,0.02,0.2,0.2,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Kenny,21,20,LEI,EVE,1.0,DEF,4.3,0.1%,0.0,5.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.1,8.0,2.8,0.0,0.0,0.0,1.2,1.2,7744.0,18273.0,-2.0,2.0,4,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.27,0.27,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Nkounkou,21,20,LEI,EVE,1.0,DEF,4.0,0.2%,0.0,1.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,13.8,5.3,1.0,2.0,0.0,0.0,0.0,0.2,1.0,33354.0,25553.0,0.0,0.0,1,0.0,0.02,0.02,0.0,0.03,0.01,0.02,0.02,0.0,0.02,0.02,0.04,0.02,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Tosun,21,20,LEI,EVE,1.0,FWD,6.0,0.1%,0.3,4.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.2,11.6,4.0,1.8,0.3,0.0,0.0,0.7,0.8,7474.0,6289.0,0.0,0.0,5,0.0,0.0,0.0,0.07,0.11,0.03,0.0,0.0,0.18,0.18,0.18,0.26,0.08,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Kean,21,20,LEI,EVE,1.0,FWD,5.7,0.2%,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,11.0,0.9,0.0,0.0,0.0,0.4,1.0,8011.0,35788.0,-3.0,3.0,2,0.0,0.02,0.02,0.0,0.02,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,6,17,10,2,5.0,28.0,21,32,23.77,22.25,22.32,20.04,2.21,13.06,12.6,102.0,118.0,22.88,3,1.8421052631578947,1.105263157894737,2.0,1.5484210526315791,1.1473684210526316,1.1742105263157894,1.1342105263157896,0.013157894736842105,0.6052631578947368,0.6842105263157895,6.052631578947368,5.105263157894737,1.6684210526315788,0.0
Callum Robinson,21,20,MCI,WBA,1.0,FWD,5.4,0.7%,3.4,48.0,1021.0,2.0,3.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.0,126.8,172.3,193.0,48.7,3.4,1.0,0.6,8.9,2.7,177049.0,151959.0,-1.0,1.0,18,2.0,1.13,1.13,0.46,1.96,0.99,0.1,0.1,0.04,0.14,0.14,0.17,0.09,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,1.0
Johnstone,21,20,MCI,WBA,1.0,GKP,4.5,2.8%,1.2,56.0,1620.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,78.0,7.0,345.0,565.0,0.0,0.0,56.5,1.2,1.0,0.3,12.4,3.1,324823.0,175028.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,0.0
Ajayi,21,20,MCI,WBA,1.0,DEF,4.8,0.3%,3.2,38.0,1620.0,2.0,1.0,1.0,43.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,225.0,352.6,30.5,86.0,46.8,3.2,0.0,0.7,7.9,2.1,22412.0,30755.0,-2.0,2.0,18,2.0,0.44,0.44,0.06,1.01,0.93,0.02,0.02,0.0,0.03,0.03,0.06,0.05,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,0.0
Furlong,21,20,MCI,WBA,1.0,DEF,4.5,0.3%,0.8,40.0,1446.0,1.0,2.0,2.0,35.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,213.0,277.0,164.1,156.0,59.8,0.8,0.0,0.2,8.9,2.2,46185.0,36810.0,0.0,0.0,18,1.0,0.9,0.9,1.35,2.42,1.09,0.06,0.06,0.08,0.14,0.14,0.15,0.07,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,0.0
Sawyers,21,20,MCI,WBA,1.0,MID,4.8,0.0%,1.6,29.0,1319.0,0.0,0.0,1.0,35.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,175.0,146.0,99.3,13.0,25.7,1.6,0.0,0.3,6.0,1.7,2516.0,4666.0,-2.0,2.0,17,0.0,0.15,0.15,0.68,1.71,1.05,0.01,0.01,0.05,0.06,0.06,0.12,0.07,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,2.0
Gallagher,21,20,MCI,WBA,1.0,MID,5.5,0.1%,1.2,37.0,1249.0,2.0,0.0,2.0,27.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,173.0,237.4,133.9,161.0,53.2,1.2,0.0,0.2,6.7,2.6,17493.0,15049.0,0.0,0.0,14,2.0,0.81,0.81,0.43,2.0,1.25,0.06,0.06,0.03,0.09,0.09,0.14,0.09,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,0.0
O'Shea,21,20,MCI,WBA,1.0,DEF,4.3,0.2%,0.6,13.0,1180.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,273.8,51.2,36.0,36.3,0.6,0.0,0.1,3.0,0.9,10375.0,21157.0,-2.0,2.0,14,0.0,0.05,0.05,0.1,0.81,0.76,0.0,0.0,0.01,0.01,0.01,0.06,0.06,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,-1.0
Pereira,21,20,MCI,WBA,1.0,MID,5.6,0.9%,6.2,58.0,1092.0,4.0,3.0,2.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,233.0,304.4,402.7,198.0,90.6,6.2,1.0,1.1,10.4,3.9,239284.0,387480.0,-4.0,4.0,15,2.0,2.51,0.99,2.09,2.33,0.76,0.21,0.08,0.17,0.38,0.25,0.19,0.06,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,2.0
Diangana,21,20,MCI,WBA,1.0,MID,5.1,0.2%,1.0,33.0,1068.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,152.4,88.5,151.0,39.2,1.0,0.0,0.2,6.5,2.2,44993.0,74081.0,-4.0,4.0,15,1.0,0.98,0.98,0.09,1.44,0.62,0.08,0.08,0.01,0.09,0.09,0.12,0.05,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,0.0
Livermore,21,20,MCI,WBA,1.0,MID,4.7,0.1%,0.8,16.0,940.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,70.0,101.6,65.0,31.0,19.4,0.8,0.0,0.2,3.4,1.3,4940.0,14123.0,-3.0,3.0,12,0.0,0.2,0.2,0.18,0.58,0.35,0.02,0.02,0.02,0.04,0.04,0.05,0.03,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,2.0
Bartley,21,20,MCI,WBA,1.0,DEF,4.4,0.1%,1.2,24.0,924.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,142.0,255.0,14.7,95.0,36.4,1.2,0.0,0.3,5.5,2.2,15622.0,22164.0,-1.0,1.0,11,1.0,1.58,1.58,0.06,0.57,0.52,0.15,0.15,0.01,0.16,0.16,0.06,0.05,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,1.0
Grant,21,20,MCI,WBA,1.0,FWD,5.8,0.0%,0.8,29.0,857.0,1.0,0.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,70.0,79.2,56.5,232.0,36.5,0.8,0.0,0.1,5.0,2.4,11736.0,11161.0,-2.0,2.0,12,1.0,1.66,1.66,0.15,1.55,0.28,0.17,0.17,0.02,0.18,0.18,0.16,0.03,19,19,2,5,12.0,15.0,43,11,12.57,11.05,40.29,37.25,-26.21,17.0,9.35,70.0,168.0,9.58,2,1.7222222222222223,0.7222222222222222,2.111111111111111,2.0305555555555554,1.818888888888889,0.7622222222222222,0.5927777777777777,1.2261111111111112,0.5566666666666666,1.1594444444444445,10.88888888888889,3.5,2.191666666666667,2.0
